kommune,år,tilflytning,fraflytning,net_migration,population,migration_rate,migration_per_1000
Tårnby,2009,2072.0,1922.0,150.0,40383,0.0037144342916573805,3.7144342916573807
Tårnby,2010,2180.0,1895.0,285.0,40835,0.006979306967062569,6.979306967062569
Tårnby,2011,2225.0,2105.0,120.0,41151,0.0029160895239483853,2.9160895239483855
Tårnby,2012,2390.0,2045.0,345.0,41572,0.008298854998556721,8.298854998556722
Tårnby,2013,2458.0,2271.0,187.0,41992,0.004453229186511716,4.453229186511717
Tårnby,2014,2748.0,2561.0,187.0,42573,0.00439245531205224,4.39245531205224
Tårnby,2015,2758.0,2763.0,-5.0,42860,-0.00011665888940737284,-0.11665888940737285
Tårnby,2016,2692.0,2663.0,29.0,43010,0.0006742617995814927,0.6742617995814927
Tårnby,2017,2748.0,2920.0,-172.0,43063,-0.003994148108585096,-3.994148108585096
Tårnby,2018,2620.0,2789.0,-169.0,42984,-0.003931695514610088,-3.931695514610088
Tårnby,2019,2701.0,2723.0,-22.0,42989,-0.0005117588220242388,-0.5117588220242388
Tårnby,2020,2700.0,2857.0,-157.0,42670,-0.003679400046871338,-3.679400046871338
Tårnby,2021,2775.0,2844.0,-69.0,42723,-0.00161505512253353,-1.61505512253353
Tårnby,2022,2470.0,2371.0,99.0,43042,0.0023000789926118674,2.3000789926118674
Tårnby,2023,3103.0,2361.0,742.0,43915,0.016896276898554025,16.896276898554024
Tårnby,2024,2441.0,2369.0,72.0,44034,0.0016351001498841804,1.6351001498841804
Tårnby,2025,2710.0,2636.0,74.0,44214,0.0016736780205364816,1.6736780205364816
Tønder,1992,2086.0,2051.0,35.0,44097,0.0007937047871737306,0.7937047871737306
Tønder,1993,2041.0,2145.0,-104.0,44250,-0.0023502824858757064,-2.3502824858757063
Tønder,1994,2115.0,2263.0,-148.0,44141,-0.003352891869237217,-3.352891869237217
Tønder,1995,2197.0,2309.0,-112.0,44048,-0.0025426807119505995,-2.5426807119505996
Tønder,1996,2262.0,2461.0,-199.0,44343,-0.004487743274022958,-4.487743274022958
Tønder,1997,2182.0,2205.0,-23.0,44206,-0.0005202913631633715,-0.5202913631633715
Tønder,1998,2264.0,2381.0,-117.0,44165,-0.0026491565719461113,-2.6491565719461114
Tønder,1999,2183.0,2379.0,-196.0,44153,-0.004439109460285824,-4.439109460285825
Tønder,2000,2104.0,2284.0,-180.0,43900,-0.004100227790432802,-4.100227790432802
Tønder,2001,2095.0,2346.0,-251.0,43840,-0.005725364963503649,-5.725364963503649
Tønder,2002,1960.0,2338.0,-378.0,43658,-0.008658206972376197,-8.658206972376197
Tønder,2003,1896.0,2139.0,-243.0,43341,-0.005606700353014467,-5.606700353014467
Tønder,2004,1867.0,2154.0,-287.0,42961,-0.006680477642512977,-6.680477642512977
Tønder,2005,1924.0,2327.0,-403.0,42645,-0.009450111384687536,-9.450111384687537
Tønder,2006,1765.0,2130.0,-365.0,42183,-0.008652774814498733,-8.652774814498732
Tønder,2007,1792.0,1925.0,-133.0,40367,-0.0032947704808383087,-3.2947704808383085
Tønder,2008,1633.0,1929.0,-296.0,40216,-0.007360254625024865,-7.360254625024865
Tønder,2009,1417.0,1854.0,-437.0,39710,-0.011004784688995215,-11.004784688995215
Tønder,2010,1464.0,1726.0,-262.0,39464,-0.006638962092033246,-6.638962092033245
Tønder,2011,1483.0,1850.0,-367.0,39083,-0.009390271985262134,-9.390271985262135
Tønder,2012,1485.0,1937.0,-452.0,38686,-0.011683813265780902,-11.683813265780902
Tønder,2013,1454.0,1823.0,-369.0,38316,-0.00963044159098027,-9.63044159098027
Tønder,2014,1461.0,1848.0,-387.0,38010,-0.010181531176006314,-10.181531176006315
Tønder,2015,1509.0,1852.0,-343.0,37904,-0.009049176867876742,-9.049176867876742
Tønder,2016,1595.0,1781.0,-186.0,37928,-0.004904028685931238,-4.904028685931238
Tønder,2017,1613.0,1830.0,-217.0,37777,-0.005744235910739338,-5.744235910739339
Tønder,2018,1650.0,1825.0,-175.0,37587,-0.004655865059728098,-4.6558650597280975
Tønder,2019,1550.0,1865.0,-315.0,37366,-0.008430123641813413,-8.430123641813413
Tønder,2020,1619.0,1962.0,-343.0,37050,-0.009257759784075574,-9.257759784075574
Tønder,2021,1521.0,1909.0,-388.0,36849,-0.010529458058563326,-10.529458058563327
Tønder,2022,1414.0,1852.0,-438.0,36878,-0.011876999837301372,-11.876999837301371
Tønder,2023,1347.0,1678.0,-331.0,36651,-0.009031131483452021,-9.031131483452022
Tønder,2024,1388.0,1692.0,-304.0,36399,-0.008351877798840628,-8.351877798840627
Tønder,2025,1220.0,1616.0,-396.0,36174,-0.010947089069497429,-10.947089069497428
Vallensbæk,1992,953.0,961.0,-8.0,11871,-0.000673911212197793,-0.673911212197793
Vallensbæk,1993,827.0,897.0,-70.0,12043,-0.0058125051897367766,-5.812505189736776
Vallensbæk,1994,770.0,872.0,-102.0,12092,-0.008435329143235196,-8.435329143235196
Vallensbæk,1995,814.0,912.0,-98.0,12081,-0.008111911265623706,-8.111911265623707
Vallensbæk,1996,810.0,982.0,-172.0,12060,-0.014262023217247097,-14.262023217247098
Vallensbæk,1997,855.0,1022.0,-167.0,12012,-0.013902763902763902,-13.902763902763903
Vallensbæk,1998,749.0,846.0,-97.0,11981,-0.008096152241048326,-8.096152241048326
Vallensbæk,1999,813.0,816.0,-3.0,11949,-0.00025106703489831785,-0.25106703489831783
Vallensbæk,2000,966.0,938.0,28.0,12047,0.002324230098779779,2.324230098779779
Vallensbæk,2001,808.0,857.0,-49.0,12163,-0.004028611362328373,-4.028611362328372
Vallensbæk,2002,887.0,829.0,58.0,12177,0.004763077933809641,4.763077933809641
Vallensbæk,2003,744.0,742.0,2.0,12332,0.0001621796951021732,0.1621796951021732
Vallensbæk,2004,781.0,935.0,-154.0,12382,-0.012437409142303344,-12.437409142303345
Vallensbæk,2005,862.0,897.0,-35.0,12260,-0.0028548123980424145,-2.8548123980424145
Vallensbæk,2006,702.0,839.0,-137.0,12230,-0.011201962387571545,-11.201962387571545
Vallensbæk,2007,912.0,759.0,153.0,12399,0.012339704814904429,12.33970481490443
Vallensbæk,2008,1488.0,693.0,795.0,13365,0.05948372615039282,59.48372615039282
Vallensbæk,2009,1338.0,840.0,498.0,14045,0.03545745817016732,35.45745817016732
Vallensbæk,2010,1241.0,1031.0,210.0,14445,0.014537902388369679,14.537902388369679
Vallensbæk,2011,1080.0,1099.0,-19.0,14565,-0.0013044970820460006,-1.3044970820460007
Vallensbæk,2012,1261.0,1117.0,144.0,14797,0.009731702372102453,9.731702372102452
Vallensbæk,2013,1353.0,1238.0,115.0,15095,0.0076184166942696255,7.618416694269626
Vallensbæk,2014,1198.0,1277.0,-79.0,15204,-0.005196001052354644,-5.196001052354644
Vallensbæk,2015,1333.0,1323.0,10.0,15419,0.0006485504896556197,0.6485504896556197
Vallensbæk,2016,1447.0,1426.0,21.0,15705,0.0013371537726838587,1.3371537726838587
Vallensbæk,2017,1827.0,1513.0,314.0,16280,0.019287469287469286,19.287469287469285
Vallensbæk,2018,1697.0,1576.0,121.0,16654,0.00726552179656539,7.265521796565389
Vallensbæk,2019,1480.0,1705.0,-225.0,16633,-0.013527325196897734,-13.527325196897735
Vallensbæk,2020,1467.0,1731.0,-264.0,16515,-0.015985467756584923,-15.985467756584923
Vallensbæk,2021,1535.0,1792.0,-257.0,16488,-0.015587093643862203,-15.587093643862202
Vallensbæk,2022,1726.0,1531.0,195.0,17031,0.011449709353531795,11.449709353531794
Vallensbæk,2023,1936.0,1699.0,237.0,17800,0.013314606741573034,13.314606741573034
Vallensbæk,2024,1791.0,1851.0,-60.0,18322,-0.0032747516646654297,-3.2747516646654296
Vallensbæk,2025,1771.0,1811.0,-40.0,18689,-0.0021402964310557014,-2.1402964310557016
Varde,1992,2198.0,2396.0,-198.0,49286,-0.004017368015257883,-4.017368015257883
Varde,1993,2123.0,2245.0,-122.0,49440,-0.0024676375404530746,-2.4676375404530746
Varde,1994,2402.0,2463.0,-61.0,49421,-0.0012342931142631675,-1.2342931142631675
Varde,1995,2488.0,2592.0,-104.0,49633,-0.0020953800898595694,-2.0953800898595696
Varde,1996,2635.0,2552.0,83.0,49921,0.0016626269505819193,1.6626269505819193
Varde,1997,2326.0,2465.0,-139.0,50011,-0.002779388534522405,-2.779388534522405
Varde,1998,2383.0,2297.0,86.0,50061,0.0017179041569285471,1.7179041569285471
Varde,1999,2395.0,2431.0,-36.0,50351,-0.0007149808345415185,-0.7149808345415185
Varde,2000,2502.0,2460.0,42.0,50469,0.0008321940200915414,0.8321940200915413
Varde,2001,2177.0,2352.0,-175.0,50802,-0.0034447462698318962,-3.4447462698318962
Varde,2002,2136.0,2306.0,-170.0,50883,-0.003340997975748285,-3.340997975748285
Varde,2003,2204.0,2419.0,-215.0,50777,-0.004234200523859227,-4.2342005238592275
Varde,2004,2319.0,2456.0,-137.0,50710,-0.0027016367580358904,-2.7016367580358907
Varde,2005,2386.0,2555.0,-169.0,50695,-0.003333662096853733,-3.3336620968537334
Varde,2006,2045.0,2440.0,-395.0,50674,-0.007794924418834116,-7.794924418834116
Varde,2007,2119.0,2114.0,5.0,50125,9.975062344139652e-05,0.09975062344139651
Varde,2008,2201.0,2198.0,3.0,50475,5.943536404160475e-05,0.05943536404160475
Varde,2009,1892.0,2228.0,-336.0,50378,-0.006669577990392632,-6.669577990392632
Varde,2010,1878.0,2114.0,-236.0,50351,-0.0046870965819944,-4.6870965819944
Varde,2011,1884.0,2155.0,-271.0,50193,-0.005399159245313092,-5.399159245313092
Varde,2012,1906.0,2275.0,-369.0,49969,-0.007384578438631952,-7.384578438631952
Varde,2013,1939.0,2196.0,-257.0,49958,-0.00514432122983306,-5.14432122983306
Varde,2014,2052.0,2151.0,-99.0,50122,-0.001975180559434979,-1.9751805594349787
Varde,2015,2065.0,2352.0,-287.0,50289,-0.00570701346218855,-5.7070134621885495
Varde,2016,2139.0,2318.0,-179.0,50452,-0.0035479267422500595,-3.5479267422500596
Varde,2017,2087.0,2431.0,-344.0,50301,-0.0068388302419435006,-6.8388302419435005
Varde,2018,2103.0,2390.0,-287.0,50129,-0.0057252289094137125,-5.725228909413713
Varde,2019,2195.0,2463.0,-268.0,49961,-0.005364184063569585,-5.364184063569585
Varde,2020,2159.0,2599.0,-440.0,49628,-0.008865962762956396,-8.865962762956396
Varde,2021,2382.0,2641.0,-259.0,49664,-0.005215045103092783,-5.215045103092783
Varde,2022,2191.0,2356.0,-165.0,49995,-0.0033003300330033004,-3.3003300330033003
Varde,2023,2035.0,2278.0,-243.0,49798,-0.004879714044740753,-4.879714044740753
Varde,2024,1929.0,2265.0,-336.0,49410,-0.006800242865816636,-6.800242865816636
Varde,2025,2080.0,2273.0,-193.0,49468,-0.003901512088622948,-3.901512088622948
Vejen,1992,2498.0,2563.0,-65.0,40069,-0.0016222017020639397,-1.6222017020639397
Vejen,1993,2504.0,2564.0,-60.0,40117,-0.0014956252960091731,-1.4956252960091732
Vejen,1994,2644.0,2762.0,-118.0,40207,-0.0029348123461088865,-2.9348123461088864
Vejen,1995,2613.0,2643.0,-30.0,40226,-0.0007457863073633968,-0.7457863073633968
Vejen,1996,2717.0,2794.0,-77.0,40602,-0.0018964583025466726,-1.8964583025466726
Vejen,1997,2604.0,2730.0,-126.0,40794,-0.0030886895131637007,-3.088689513163701
Vejen,1998,2493.0,2532.0,-39.0,40863,-0.0009544086337273328,-0.9544086337273328
Vejen,1999,2429.0,2599.0,-170.0,40948,-0.0041516069160886975,-4.1516069160886975
Vejen,2000,2364.0,2620.0,-256.0,40985,-0.006246187629620593,-6.246187629620593
Vejen,2001,2423.0,2465.0,-42.0,40867,-0.0010277240805539921,-1.0277240805539922
Vejen,2002,2479.0,2528.0,-49.0,41061,-0.0011933464844986728,-1.1933464844986728
Vejen,2003,2587.0,2658.0,-71.0,41139,-0.0017258562434672696,-1.7258562434672695
Vejen,2004,2745.0,2780.0,-35.0,41272,-0.0008480325644504749,-0.8480325644504749
Vejen,2005,2682.0,2678.0,4.0,41350,9.673518742442563e-05,0.09673518742442563
Vejen,2006,2284.0,2119.0,165.0,41551,0.0039710235614064645,3.9710235614064646
Vejen,2007,2472.0,2176.0,296.0,42447,0.006973402125002945,6.973402125002945
Vejen,2008,1914.0,1978.0,-64.0,42807,-0.0014950825799518771,-1.4950825799518772
Vejen,2009,1741.0,1947.0,-206.0,42768,-0.0048166853722409276,-4.8166853722409275
Vejen,2010,1744.0,2031.0,-287.0,42683,-0.006723988473162618,-6.723988473162618
Vejen,2011,1769.0,1930.0,-161.0,42785,-0.0037630010517704805,-3.7630010517704804
Vejen,2012,1830.0,2089.0,-259.0,42700,-0.0060655737704918035,-6.065573770491803
Vejen,2013,1749.0,2028.0,-279.0,42667,-0.006539011413973329,-6.539011413973329
Vejen,2014,1783.0,2141.0,-358.0,42601,-0.008403558601910754,-8.403558601910754
Vejen,2015,1973.0,2091.0,-118.0,42869,-0.002752571788471856,-2.752571788471856
Vejen,2016,1816.0,2179.0,-363.0,42822,-0.00847695109990192,-8.47695109990192
Vejen,2017,1998.0,2162.0,-164.0,42844,-0.0038278405377649145,-3.8278405377649145
Vejen,2018,2035.0,2220.0,-185.0,42863,-0.004316076802836946,-4.316076802836946
Vejen,2019,1979.0,2211.0,-232.0,42742,-0.005427916335220626,-5.427916335220626
Vejen,2020,2169.0,2274.0,-105.0,42790,-0.002453844356157981,-2.453844356157981
Vejen,2021,2137.0,2361.0,-224.0,42596,-0.005258709738003568,-5.258709738003568
Vejen,2022,2113.0,2273.0,-160.0,42924,-0.0037275184046221227,-3.727518404622123
Vejen,2023,2048.0,2136.0,-88.0,42800,-0.00205607476635514,-2.05607476635514
Vejen,2024,1991.0,2107.0,-116.0,42702,-0.002716500398107817,-2.716500398107817
Vejen,2025,2013.0,2172.0,-159.0,42641,-0.0037288056096245396,-3.7288056096245397
Vejle,1992,4897.0,4668.0,229.0,95043,0.002409435729091043,2.409435729091043
Vejle,1993,4894.0,4827.0,67.0,95667,0.0007003459918258125,0.7003459918258125
Vejle,1994,5295.0,5189.0,106.0,96056,0.0011035229449487798,1.1035229449487798
Vejle,1995,5636.0,5268.0,368.0,96399,0.0038174669861720557,3.8174669861720556
Vejle,1996,5620.0,5586.0,34.0,97479,0.0003487930733799075,0.3487930733799075
Vejle,1997,5800.0,5560.0,240.0,98151,0.00244521196931259,2.4452119693125898
Vejle,1998,5715.0,5588.0,127.0,98757,0.0012859847909515276,1.2859847909515276
Vejle,1999,5446.0,5509.0,-63.0,99299,-0.0006344474768124553,-0.6344474768124553
Vejle,2000,5678.0,5317.0,361.0,99658,0.003622388568905657,3.622388568905657
Vejle,2001,5484.0,5272.0,212.0,100454,0.0021104186991060584,2.1104186991060585
Vejle,2002,5418.0,5242.0,176.0,101129,0.0017403514323290055,1.7403514323290055
Vejle,2003,5449.0,5400.0,49.0,101671,0.000481946671125493,0.481946671125493
Vejle,2004,5982.0,5696.0,286.0,102099,0.002801202754189561,2.801202754189561
Vejle,2005,6137.0,5929.0,208.0,102671,0.002025888517692435,2.025888517692435
Vejle,2006,5240.0,4725.0,515.0,103243,0.0049882316476661855,4.988231647666185
Vejle,2007,5010.0,4922.0,88.0,104933,0.0008386303641371161,0.8386303641371161
Vejle,2008,4696.0,4614.0,82.0,105884,0.0007744323977182578,0.7744323977182578
Vejle,2009,4223.0,4388.0,-165.0,106383,-0.001550999689800062,-1.550999689800062
Vejle,2010,4640.0,4425.0,215.0,107218,0.002005260310768714,2.005260310768714
Vejle,2011,4625.0,4481.0,144.0,108021,0.0013330741244757963,1.3330741244757962
Vejle,2012,4959.0,4683.0,276.0,108826,0.002536158638560638,2.536158638560638
Vejle,2013,4892.0,4671.0,221.0,109652,0.002015467114142925,2.015467114142925
Vejle,2014,5024.0,4892.0,132.0,110471,0.0011948837251405345,1.1948837251405344
Vejle,2015,5279.0,4913.0,366.0,111743,0.003275372954010542,3.275372954010542
Vejle,2016,5551.0,5201.0,350.0,113243,0.003090698762837438,3.090698762837438
Vejle,2017,5470.0,5276.0,194.0,114140,0.0016996670755212897,1.6996670755212897
Vejle,2018,5717.0,5656.0,61.0,114830,0.0005312200644430898,0.5312200644430898
Vejle,2019,5810.0,5467.0,343.0,115748,0.002963334139682759,2.963334139682759
Vejle,2020,6635.0,5734.0,901.0,116992,0.007701381291028446,7.701381291028446
Vejle,2021,7141.0,5990.0,1151.0,119060,0.00966739459096254,9.667394590962541
Vejle,2022,6504.0,5977.0,527.0,120949,0.004357208410156347,4.357208410156347
Vejle,2023,5844.0,5933.0,-89.0,121696,-0.0007313305285301078,-0.7313305285301078
Vejle,2024,5684.0,5680.0,4.0,122433,3.2670930223060775e-05,0.03267093022306077
Vejle,2025,5949.0,5881.0,68.0,123250,0.0005517241379310345,0.5517241379310345
Vesthimmerlands,1992,1809.0,1714.0,95.0,31015,0.003063034015798807,3.063034015798807
Vesthimmerlands,1993,1662.0,1719.0,-57.0,31179,-0.0018281535648994515,-1.8281535648994516
Vesthimmerlands,1994,1879.0,1881.0,-2.0,31230,-6.404098623118796e-05,-0.06404098623118797
Vesthimmerlands,1995,1997.0,2094.0,-97.0,31278,-0.003101221305710084,-3.1012213057100837
Vesthimmerlands,1996,2042.0,2098.0,-56.0,31499,-0.0017778342169592685,-1.7778342169592685
Vesthimmerlands,1997,2096.0,2007.0,89.0,31656,0.0028114733383876674,2.8114733383876676
Vesthimmerlands,1998,2171.0,2178.0,-7.0,31860,-0.0002197112366603892,-0.21971123666038922
Vesthimmerlands,1999,2096.0,2103.0,-7.0,31992,-0.0002188047011752938,-0.21880470117529383
Vesthimmerlands,2000,1947.0,2074.0,-127.0,32029,-0.0039651565768522275,-3.9651565768522277
Vesthimmerlands,2001,1855.0,2040.0,-185.0,32016,-0.0057783608195902045,-5.778360819590205
Vesthimmerlands,2002,1784.0,1878.0,-94.0,31957,-0.0029414525769002097,-2.94145257690021
Vesthimmerlands,2003,1816.0,1919.0,-103.0,31897,-0.0032291438066275827,-3.2291438066275826
Vesthimmerlands,2004,1790.0,2004.0,-214.0,31785,-0.006732735567091396,-6.732735567091396
Vesthimmerlands,2005,2021.0,1997.0,24.0,31545,0.0007608178792201616,0.7608178792201616
Vesthimmerlands,2006,1793.0,1917.0,-124.0,31600,-0.003924050632911393,-3.924050632911393
Vesthimmerlands,2007,1844.0,1753.0,91.0,38277,0.002377406797815921,2.377406797815921
Vesthimmerlands,2008,1596.0,1689.0,-93.0,38495,-0.002415898168593324,-2.415898168593324
Vesthimmerlands,2009,1384.0,1628.0,-244.0,38106,-0.006403191098514669,-6.40319109851467
Vesthimmerlands,2010,1375.0,1647.0,-272.0,37864,-0.007183604479188675,-7.183604479188675
Vesthimmerlands,2011,1352.0,1725.0,-373.0,37534,-0.009937656524750893,-9.937656524750894
Vesthimmerlands,2012,1535.0,1639.0,-104.0,37586,-0.0027669877081892193,-2.766987708189219
Vesthimmerlands,2013,1439.0,1723.0,-284.0,37479,-0.007577576776328077,-7.577576776328077
Vesthimmerlands,2014,1416.0,1757.0,-341.0,37399,-0.009117890852696596,-9.117890852696595
Vesthimmerlands,2015,1498.0,1782.0,-284.0,37296,-0.007614757614757614,-7.614757614757615
Vesthimmerlands,2016,1570.0,1726.0,-156.0,37285,-0.004183988199007644,-4.183988199007644
Vesthimmerlands,2017,1611.0,1773.0,-162.0,37277,-0.00434584328137994,-4.345843281379939
Vesthimmerlands,2018,1551.0,1724.0,-173.0,37121,-0.0046604347943212734,-4.660434794321273
Vesthimmerlands,2019,1557.0,1845.0,-288.0,36727,-0.007841642388433578,-7.841642388433578
Vesthimmerlands,2020,1597.0,1863.0,-266.0,36362,-0.007315329189813541,-7.315329189813541
Vesthimmerlands,2021,1687.0,1756.0,-69.0,36326,-0.0018994659472554094,-1.8994659472554094
Vesthimmerlands,2022,1603.0,1659.0,-56.0,36431,-0.0015371524251324422,-1.5371524251324422
Vesthimmerlands,2023,1442.0,1652.0,-210.0,36012,-0.00583138953682106,-5.83138953682106
Vesthimmerlands,2024,1469.0,1533.0,-64.0,35818,-0.0017868111005639622,-1.7868111005639622
Vesthimmerlands,2025,1413.0,1537.0,-124.0,35632,-0.0034800179613830263,-3.480017961383026
Viborg,1992,4951.0,5034.0,-83.0,83171,-0.0009979439949020692,-0.9979439949020692
Viborg,1993,5100.0,5059.0,41.0,83509,0.0004909650456836988,0.4909650456836988
Viborg,1994,5709.0,5547.0,162.0,83943,0.0019298809906722419,1.9298809906722418
Viborg,1995,5634.0,5758.0,-124.0,84528,-0.0014669695248911603,-1.4669695248911603
Viborg,1996,5673.0,5647.0,26.0,85291,0.00030483872858801044,0.3048387285880104
Viborg,1997,5643.0,5759.0,-116.0,85847,-0.0013512411616014538,-1.3512411616014537
Viborg,1998,5721.0,5841.0,-120.0,86128,-0.0013932751253947612,-1.3932751253947613
Viborg,1999,5704.0,5569.0,135.0,86304,0.001564238042269188,1.5642380422691882
Viborg,2000,5555.0,5669.0,-114.0,86720,-0.0013145756457564575,-1.3145756457564575
Viborg,2001,5486.0,5420.0,66.0,87048,0.0007582023711055969,0.758202371105597
Viborg,2002,5486.0,5485.0,1.0,87621,1.1412789171545634e-05,0.011412789171545635
Viborg,2003,5806.0,5807.0,-1.0,88039,-1.1358602437556082e-05,-0.011358602437556082
Viborg,2004,6007.0,5857.0,150.0,88354,0.001697716006066505,1.697716006066505
Viborg,2005,6367.0,6078.0,289.0,88945,0.0032491989431671256,3.2491989431671255
Viborg,2006,4391.0,4125.0,266.0,89838,0.002960885148823438,2.960885148823438
Viborg,2007,4204.0,4145.0,59.0,92084,0.000640719343208375,0.640719343208375
Viborg,2008,3931.0,3989.0,-58.0,92823,-0.0006248451353651573,-0.6248451353651573
Viborg,2009,3595.0,3761.0,-166.0,93310,-0.001779016182617083,-1.779016182617083
Viborg,2010,3455.0,3779.0,-324.0,93498,-0.003465314766091253,-3.465314766091253
Viborg,2011,3733.0,3851.0,-118.0,93819,-0.001257740969313252,-1.2577409693132522
Viborg,2012,3757.0,3862.0,-105.0,94333,-0.0011130781380852936,-1.1130781380852937
Viborg,2013,3721.0,4072.0,-351.0,94486,-0.0037148360603687317,-3.714836060368732
Viborg,2014,3802.0,3890.0,-88.0,94985,-0.0009264620729588882,-0.9264620729588883
Viborg,2015,4092.0,4162.0,-70.0,95776,-0.0007308720347477448,-0.7308720347477448
Viborg,2016,4270.0,4289.0,-19.0,96477,-0.00019693813033158162,-0.1969381303315816
Viborg,2017,4144.0,4462.0,-318.0,96883,-0.003282309589917736,-3.282309589917736
Viborg,2018,4262.0,4510.0,-248.0,97113,-0.002553726071689681,-2.553726071689681
